id,filename,heading,mapped_categories,start_page,end_page,heading_name,heading_number,section
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.11.1 Regulations regarding conservation and REDD projects,baseline_analysis,38,40,1.11.1 Regulations regarding conservation and REDD projects,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.11.2 Regulations regarding labor rights,additional_analysis,40,41,1.11.2 Regulations regarding labor rights,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.11.2 Regulations regarding labor rights,other_entities,40,41,1.11.2 Regulations regarding labor rights,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.1 Proof of Title,proof_of_title,41,42,1.12.1 Proof of Title,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.2 Emissions Trading Programs and Other Binding Limits,ghg_emission_reduction,42,42,1.12.2 Emissions Trading Programs and Other Binding Limits,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.3 Participation under Other GHG Programs,ghg_emission_reduction,42,42,1.12.3 Participation under Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.4 Other Forms of Environmental Credit,ghg_emission_reduction,42,42,1.12.4 Other Forms of Environmental Credit,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,project_title,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,other_entities,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,project_proponent,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,project_start_date,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,project_summary,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,leakage_analysis,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,ghg_emission_reduction,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,date_issue_of_project,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,standard,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,project_size,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,project_location,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,project_country,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,version_of_file,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,expected_first_vintage_of_credit_issuance,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,additional_analysis,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,project_lifetime,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,baseline_analysis,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.12.5 Projects Rejected by Other GHG Programs,natural_catastrophe_climate_change,42,42,1.12.5 Projects Rejected by Other GHG Programs,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.13.1 Eligibility Criteria,other_entities,42,42,1.13.1 Eligibility Criteria,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.13.1 Eligibility Criteria,project_proponent,42,42,1.13.1 Eligibility Criteria,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.13.2 Leakage Management,leakage_analysis,42,43,1.13.2 Leakage Management,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.13.3 Commercially Sensitive Information,project_proponent,43,43,1.13.3 Commercially Sensitive Information,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.13.4 Further Information,project_proponent,43,43,1.13.4 Further Information,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.1 Title and Reference of the Methodology,additional_analysis,43,44,Title and Reference of the Methodology,2.1,2
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.1 Title and Reference of the Methodology,baseline_analysis,43,44,Title and Reference of the Methodology,2.1,2
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.2 Applicability of the Methodology,baseline_analysis,44,45,Applicability of the Methodology,2.2,2
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.3.1 Spatial Boundaries,project_size,45,60,2.3.1 Spatial Boundaries,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.3.2 Location of each Gleba within the Project Boundary.,project_location,60,63,2.3.2 Location of each Gleba within the Project Boundary.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.3.3 Temporal Boundaries,project_start_date,63,64,2.3.3 Temporal Boundaries,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.3.3 Temporal Boundaries,baseline_analysis,63,64,2.3.3 Temporal Boundaries,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.3.3 Temporal Boundaries,leakage_analysis,63,64,2.3.3 Temporal Boundaries,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.3.4 Carbon Pools,baseline_analysis,64,65,2.3.4 Carbon Pools,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.3.4 Carbon Pools,project_size,64,65,2.3.4 Carbon Pools,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.3.5 Sources of emissions of GHG,ghg_emission_reduction,65,65,2.3.5 Sources of emissions of GHG,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.1 Description,additional_analysis,65,68,2.4.1 Description,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.1 Description,baseline_analysis,65,68,2.4.1 Description,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.2 Data and Methods Uses,additional_analysis,68,71,2.4.2 Data and Methods Uses,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.2 Data and Methods Uses,baseline_analysis,68,71,2.4.2 Data and Methods Uses,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.3 Land Uses and Land Cover Classes (LULC classes),additional_analysis,71,74,2.4.3 Land Uses and Land Cover Classes (LULC classes),0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.3 Land Uses and Land Cover Classes (LULC classes),baseline_analysis,71,74,2.4.3 Land Uses and Land Cover Classes (LULC classes),0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.3 Land Uses and Land Cover Classes (LULC classes),leakage_analysis,71,74,2.4.3 Land Uses and Land Cover Classes (LULC classes),0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.4 Land Uses and Land Cover Categories (LULC-categories),baseline_analysis,74,75,2.4.4 Land Uses and Land Cover Categories (LULC-categories),0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.4 Land Uses and Land Cover Categories (LULC-categories),land_use_and_land_cover_categories,74,75,2.4.4 Land Uses and Land Cover Categories (LULC-categories),0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.5 Analysis of historical land-use and land-cover change,additional_analysis,75,76,2.4.5 Analysis of historical land-use and land-cover change,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.4.5 Analysis of historical land-use and land-cover change,baseline_analysis,75,76,2.4.5 Analysis of historical land-use and land-cover change,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,"2.4.6 Agents, Drivers and Underlying Causes of Deforestation",additional_analysis,76,92,"2.4.6 Agents, Drivers and Underlying Causes of Deforestation",0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,"2.4.6 Agents, Drivers and Underlying Causes of Deforestation",baseline_analysis,76,92,"2.4.6 Agents, Drivers and Underlying Causes of Deforestation",0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,"2.4.6 Agents, Drivers and Underlying Causes of Deforestation",leakage_analysis,76,92,"2.4.6 Agents, Drivers and Underlying Causes of Deforestation",0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5 Additionality,additional_analysis,92,92,Additionality,2.5,2
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.1 STEP 1: Identification of alternative land-use scenarios to the AFOLU,additional_analysis,92,103,2.5.1 STEP 1: Identification of alternative land-use scenarios to the AFOLU,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.1 STEP 1: Identification of alternative land-use scenarios to the AFOLU,baseline_analysis,92,103,2.5.1 STEP 1: Identification of alternative land-use scenarios to the AFOLU,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.2 STEP 2: Investment analysis to determine that the proposed Project,additional_analysis,103,104,2.5.2 STEP 2: Investment analysis to determine that the proposed Project,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.2 STEP 2: Investment analysis to determine that the proposed Project,baseline_analysis,103,104,2.5.2 STEP 2: Investment analysis to determine that the proposed Project,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.4 STEP 4: Common practice analysis,additional_analysis,104,105,2.5.4 STEP 4: Common practice analysis,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.4 STEP 4: Common practice analysis,baseline_analysis,104,105,2.5.4 STEP 4: Common practice analysis,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.4 STEP 4: Common practice analysis,leakage_analysis,104,105,2.5.4 STEP 4: Common practice analysis,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.5 Conclusion of the additionality analysis,additional_analysis,105,106,2.5.5 Conclusion of the additionality analysis,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.6 Methodology Deviations,ghg_emission_reduction,106,106,Methodology Deviations,2.6,2
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,3.1.1 Selection of the baseline approach,baseline_analysis,106,108,3.1.1 Selection of the baseline approach,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,3.1.2 Data and Methods Uses,baseline_analysis,108,108,3.1.2 Data and Methods Uses,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,3.1.3 Projected Deforestation Results,baseline_analysis,108,127,3.1.3 Projected Deforestation Results,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,3.2.1 Calculation of GHG emissions in the baseline scenario due to LULC,ghg_emission_reduction,127,148,3.2.1 Calculation of GHG emissions in the baseline scenario due to LULC,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,3.2.1 Calculation of GHG emissions in the baseline scenario due to LULC,baseline_analysis,127,148,3.2.1 Calculation of GHG emissions in the baseline scenario due to LULC,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,3.3 Leakage,leakage_analysis,148,148,Leakage,3.3,3
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,3.3.1 Total ex ante estimated actual net carbon stock changes and emissions of non-CO2,ghg_emission_reduction,148,151,3.3.1 Total ex ante estimated actual net carbon stock changes and emissions of non-CO2,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,3.4 Summary of GHG Emission Reductions and Removals,ghg_emission_reduction,151,156,Summary of GHG Emission Reductions and Removals,3.4,3
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,4.1 Data and Parameters Available at Validation,baseline_analysis,156,175,Data and Parameters Available at Validation,4.1,4
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,4.1 Data and Parameters Available at Validation,leakage_analysis,156,175,Data and Parameters Available at Validation,4.1,4
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,4.2 Data and Parameters Monitored,baseline_analysis,175,183,Data and Parameters Monitored,4.2,4
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,4.2 Data and Parameters Monitored,leakage_analysis,175,183,Data and Parameters Monitored,4.2,4
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,4.3 Description of the Monitoring Plan,ghg_emission_reduction,183,183,Description of the Monitoring Plan,4.3,4
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.1 Monitor the implementation of the project.,additional_analysis,183,185,1.1.1 Monitor the implementation of the project.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.1 Monitor the implementation of the project.,project_proponent,183,185,1.1.1 Monitor the implementation of the project.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,project_title,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,other_entities,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,project_proponent,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,baseline_analysis,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,project_summary,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,additional_analysis,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,leakage_analysis,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,ghg_emission_reduction,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,project_size,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,natural_catastrophe_climate_change,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,project_location,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.2 Monitoring change and land use within the project area.,project_country,185,187,1.1.2 Monitoring change and land use within the project area.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.3 Monitoring of carbon stock changes and non-CO2 emissions from forest fires,ghg_emission_reduction,187,188,1.1.3 Monitoring of carbon stock changes and non-CO2 emissions from forest fires,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.3 Monitoring of carbon stock changes and non-CO2 emissions from forest fires,baseline_analysis,187,188,1.1.3 Monitoring of carbon stock changes and non-CO2 emissions from forest fires,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.3 Monitoring of carbon stock changes and non-CO2 emissions from forest fires,leakage_analysis,187,188,1.1.3 Monitoring of carbon stock changes and non-CO2 emissions from forest fires,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.4 Monitoring of the impacts of natural disturbances and other catastrophic events.,natural_catastrophe_climate_change,188,188,1.1.4 Monitoring of the impacts of natural disturbances and other catastrophic events.,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1.5 Total ex post estimated actual net carbon stock changes and GHG emissions in the project,leakage_analysis,188,189,1.1.5 Total ex post estimated actual net carbon stock changes and GHG emissions in the project,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.2.1 Monitoring of carbon stock changes and GHG emissions associated to leakage prevention,ghg_emission_reduction,189,189,1.2.1 Monitoring of carbon stock changes and GHG emissions associated to leakage prevention,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.2.2 Monitoring of carbon stock decreases and increases in GHG emissions due to activity,ghg_emission_reduction,189,189,1.2.2 Monitoring of carbon stock decreases and increases in GHG emissions due to activity,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.2.2 Monitoring of carbon stock decreases and increases in GHG emissions due to activity,leakage_analysis,189,189,1.2.2 Monitoring of carbon stock decreases and increases in GHG emissions due to activity,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,"2.1 Update information on agents, drivers and underlying causes of deforestation.",natural_catastrophe_climate_change,189,189,"Update information on agents, drivers and underlying causes of deforestation.",2.1,2
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.2 Adjust the component of use and land-use change of the baseline.,baseline_analysis,189,190,Adjust the component of use and land-use change of the baseline.,2.2,2
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.3 Adjusting the carbon component of the baseline.,baseline_analysis,190,190,Adjusting the carbon component of the baseline.,2.3,2
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,5.1 Impacts on Communities,additional_analysis,190,191,Impacts on Communities,5.1,5
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,5.1 Impacts on Communities,project_proponent,190,191,Impacts on Communities,5.1,5
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,5.2 Impacts on Biodiversity,natural_catastrophe_climate_change,191,192,Impacts on Biodiversity,5.2,5
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,6.1 Villagers participation,additional_analysis,192,193,Villagers participation,6.1,6
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,6.1 Villagers participation,other_entities,192,193,Villagers participation,6.1,6
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,6.2 Plan to receive and solve conflicts and complaints,additional_analysis,193,200,Plan to receive and solve conflicts and complaints,6.2,6
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,6.2 Plan to receive and solve conflicts and complaints,other_entities,193,200,Plan to receive and solve conflicts and complaints,6.2,6
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,6.2 Plan to receive and solve conflicts and complaints,baseline_analysis,193,200,Plan to receive and solve conflicts and complaints,6.2,6
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,6.2 Plan to receive and solve conflicts and complaints,natural_catastrophe_climate_change,193,200,Plan to receive and solve conflicts and complaints,6.2,6
872,872_proj_desc_872_17_may_2012.pdf,First Section,ghg_emission_reduction,1,4,First Section,0,0
872,872_proj_desc_872_17_may_2012.pdf,First Section,project_start_date,1,4,First Section,0,0
872,872_proj_desc_872_17_may_2012.pdf,First Section,project_proponent,1,4,First Section,0,0
872,872_proj_desc_872_17_may_2012.pdf,First Section,project_location,1,4,First Section,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.1. Summary Description of Project:,project_title,4,4,1.1. Summary Description of Project:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.1. Summary Description of Project:,ghg_emission_reduction,4,4,1.1. Summary Description of Project:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.1. Summary Description of Project:,baseline_analysis,4,4,1.1. Summary Description of Project:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.1. Summary Description of Project:,project_size,4,4,1.1. Summary Description of Project:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.1. Summary Description of Project:,project_location,4,4,1.1. Summary Description of Project:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.1. Summary Description of Project:,project_country,4,4,1.1. Summary Description of Project:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.2. Sectoral Scope and Project Type,ghg_emission_reduction,4,4,1.2. Sectoral Scope and Project Type,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.3. Project Proponent,project_proponent,4,5,1.3. Project Proponent,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.4. Other Project Participants,other_entities,5,5,1.4. Other Project Participants,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.5. Project Start Date and Project Crediting Period,project_start_date,5,6,1.5. Project Start Date and Project Crediting Period,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.6. Estimated GHG Emission Reductions or Removals:,ghg_emission_reduction,6,6,1.6. Estimated GHG Emission Reductions or Removals:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.7. Description of Project Activity:,ghg_emission_reduction,6,6,1.7. Description of Project Activity:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.7. Description of Project Activity:,baseline_analysis,6,6,1.7. Description of Project Activity:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.7. Description of Project Activity:,leakage_analysis,6,6,1.7. Description of Project Activity:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.7. Description of Project Activity:,additional_analysis,6,6,1.7. Description of Project Activity:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.8. Project Location:,project_location,6,8,1.8. Project Location:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.9. Conditions Prior to Project Initiation:,project_location,8,12,1.9. Conditions Prior to Project Initiation:,0,0
872,872_proj_desc_872_17_may_2012.pdf,"1.10. Compliance with Laws, Statutes and Other Regulatory Frameworks:",compliance_with_laws,12,13,"1.10. Compliance with Laws, Statutes and Other Regulatory Frameworks:",0,0
872,872_proj_desc_872_17_may_2012.pdf,1.11. Participation in Other GHG Programs:,project_proponent,13,13,1.11. Participation in Other GHG Programs:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,project_title,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,other_entities,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,project_proponent,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,project_start_date,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,project_summary,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,leakage_analysis,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,ghg_emission_reduction,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,date_issue_of_project,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,standard,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,project_size,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,project_location,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,project_country,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,version_of_file,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,expected_first_vintage_of_credit_issuance,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,additional_analysis,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,project_lifetime,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,baseline_analysis,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.12. Other Forms of Environmental Credit:,natural_catastrophe_climate_change,13,13,1.12. Other Forms of Environmental Credit:,0,0
872,872_proj_desc_872_17_may_2012.pdf,1.13. Additional Information Relevant to the Project:,leakage_analysis,13,14,1.13. Additional Information Relevant to the Project:,0,0
872,872_proj_desc_872_17_may_2012.pdf,2.1. Title and Reference of Methodology:,project_title,14,14,2.1. Title and Reference of Methodology:,0,0
872,872_proj_desc_872_17_may_2012.pdf,2.1. Title and Reference of Methodology:,version_of_file,14,14,2.1. Title and Reference of Methodology:,0,0
872,872_proj_desc_872_17_may_2012.pdf,2.2. Applicability of Methodology,ghg_emission_reduction,14,15,2.2. Applicability of Methodology,0,0
872,872_proj_desc_872_17_may_2012.pdf,2.2. Applicability of Methodology,baseline_analysis,14,15,2.2. Applicability of Methodology,0,0
872,872_proj_desc_872_17_may_2012.pdf,"2.3. GHG Sources, Sinks and Reservoirs:",ghg_emission_reduction,15,17,"2.3. GHG Sources, Sinks and Reservoirs:",0,0
872,872_proj_desc_872_17_may_2012.pdf,2.4. Baseline Scenario,baseline_analysis,17,25,2.4. Baseline Scenario,0,0
872,872_proj_desc_872_17_may_2012.pdf,2.5. Methodology Deviations:,leakage_analysis,25,25,2.5. Methodology Deviations:,0,0
